timestamp_s,elapsed_s,v_real,w_real,brake,x,y,distance_m
39.927,39.227,2.0,-5.14,0,-18.439999802946407,4.29024745307162,0.0
39.934,39.233999999999995,2.2,-0.42339409375563264,0,-18.439999802946407,4.29024745307162,0.0
39.971000000000004,39.271,2.2,-0.42339409375563264,0,-18.439983091839977,4.29079862097218,0.0005514211781258173
39.973,39.272999999999996,2.2,-0.42339409375563264,0,-18.439983091839977,4.29079862097218,0.0005514211781258173
39.979,39.278999999999996,2.2,-0.42339409375563264,0,-18.439983091839977,4.29079862097218,0.0005514211781258173
39.986,39.285999999999994,2.2,-0.42339409375563264,0,-18.439954647506763,4.293746558270646,0.0034994957015699315
39.993,39.293,2.2,-0.42339409375563264,0,-18.439954647506763,4.293746558270646,0.0034994957015699315
39.999,39.299,2.2,-0.42339409375563264,0,-18.439954647506763,4.293746558270646,0.0034994957015699315
40.006,39.306,2.2,-0.42339409375563264,0,-18.439916714636382,4.299199216339754,0.008952285714147001
40.01,39.309999999999995,2.2,-0.42339409375563264,0,-18.439916714636382,4.299199216339754,0.008952285714147001
40.012,39.312,2.2,-0.42339409375563264,0,-18.439916714636382,4.299199216339754,0.008952285714147001
40.028,39.327999999999996,2.2,-0.42339409375563264,0,-18.439873945632414,4.308571357499572,0.018324524459892598
40.036,39.336,2.2,-0.42339409375563264,0,-18.439873945632414,4.308571357499572,0.018324524459892598
40.045,39.345,2.2,-0.42339409375563264,0,-18.439824954667483,4.3218631118171995,0.03161636906306253
40.053,39.352999999999994,2.2,-0.42339409375563264,0,-18.439824954667483,4.3218631118171995,0.03161636906306253
40.065,39.364999999999995,2.2,-0.42339409375563264,0,-18.439768155703646,4.339074545640561,0.04882789660649267
40.066,39.366,2.2,-0.42339409375563264,0,-18.439768155703646,4.339074545640561,0.04882789660649267
40.078,39.378,2.2,-0.42339409375563264,0,-18.439701711578493,4.3602057117647455,0.0699591671927503
40.094,39.394,2.2,-0.42339409375563264,0,-18.439701711578493,4.3602057117647455,0.0699591671927503
40.097,39.397,2.2,-0.42339409375563264,0,-18.439701711578493,4.3602057117647455,0.0699591671927503
40.108,39.407999999999994,2.2,-0.42339409375563264,0,-18.439623474387318,4.385256653374296,0.09501023097421865
40.115,39.415,2.2,-0.42339409375563264,0,-18.439623474387318,4.385256653374296,0.09501023097421865
40.121,39.421,2.2,-0.42339409375563264,0,-18.439530915760027,4.414227405794979,0.12398113125225645
40.122,39.422,2.2,-0.42339409375563264,0,-18.439530915760027,4.414227405794979,0.12398113125225645
40.137,39.437,2.2,-0.43825001250952483,0,-18.439530915760027,4.414227405794979,0.12398113125225645
40.142,39.442,2.2,-0.43825001250952483,0,-18.43942104476429,4.447117997927162,0.15687190689591204
40.149,39.449,2.2,-0.43825001250952483,0,-18.43942104476429,4.447117997927162,0.15687190689591204
40.157,39.456999999999994,2.2,-0.43825001250952483,0,-18.43942104476429,4.447117997927162,0.15687190689591204
40.17,39.47,2.2,-0.43825001250952483,0,-18.439290375139453,4.483928453419112,0.19368259431241763
40.175,39.474999999999994,2.2,-0.43825001250952483,0,-18.439290375139453,4.483928453419112,0.19368259431241763
40.183,39.483,2.2,-0.43825001250952483,0,-18.43913467061308,4.524649137910496,0.23440357648802784
40.193,39.492999999999995,2.2,-0.43825001250952483,0,-18.43913467061308,4.524649137910496,0.23440357648802784
40.201,39.501,2.2,-0.43825001250952483,0,-18.438839477931,4.568217474406379,0.27797291299592136
40.202,39.501999999999995,2.2,-0.43825001250952483,0,-18.438839477931,4.568217474406379,0.27797291299592136
40.216,39.516,2.2,-0.43825001250952483,0,-18.438839477931,4.568217474406379,0.27797291299592136
40.222,39.522,2.2,-0.43825001250952483,0,-18.438175422883475,4.612213314185035,0.3219737639755937
40.222,39.522,2.2,-0.43825001250952483,0,-18.438175422883475,4.612213314185035,0.3219737639755937
40.233,39.532999999999994,2.2,-0.43825001250952483,0,-18.438175422883475,4.612213314185035,0.3219737639755937
40.247,39.547,2.2,-0.45310593126341697,0,-18.437125672497352,4.656203765460416,0.3659767386396411
40.257,39.556999999999995,2.2,-0.45310593126341697,0,-18.437125672497352,4.656203765460416,0.3659767386396411
40.265,39.565,2.2,-0.45310593126341697,0,-18.435690085334883,4.700185407008948,0.409981803164132
40.274,39.574,2.2,-0.45310593126341697,0,-18.435690085334883,4.700185407008948,0.409981803164132
40.282,39.581999999999994,2.2,-0.45310593126341697,0,-18.43386031893881,4.744154472124104,0.45398892454425727
40.29,39.589999999999996,2.2,-0.45310593126341697,0,-18.43386031893881,4.744154472124104,0.45398892454425727
40.298,39.598,2.2,-0.45310593126341697,0,-18.43386031893881,4.744154472124104,0.45398892454425727
40.308,39.608,2.2,-0.45310593126341697,0,-18.431632050967742,4.788107193915224,0.49799809325940675
40.316,39.616,2.2,-0.45310593126341697,0,-18.431632050967742,4.788107193915224,0.49799809325940675
40.32,39.62,2.2,-0.45310593126341697,0,-18.431632050967742,4.788107193915224,0.49799809325940675
40.325,39.625,2.2,-0.45310593126341697,0,-18.429005434324633,4.8320399484842085,0.5420092968217777
40.341,39.641,2.2,-0.40853817500174044,0,-18.42598065380987,4.875949118392696,0.5860225277781039
40.349,39.648999999999994,2.2,-0.40853817500174044,0,-18.42598065380987,4.875949118392696,0.5860225277781039
40.359,39.659,2.2,-0.40853817500174044,0,-18.42598065380987,4.875949118392696,0.5860225277781039
40.37,39.669999999999995,2.2,-0.40853817500174044,0,-18.42255802399155,4.919831100316071,0.6300377834560696
40.375,39.675,2.2,-0.40853817500174044,0,-18.42255802399155,4.919831100316071,0.6300377834560696
40.383,39.683,2.2,-0.40853817500174044,0,-18.418760070249984,4.963684252819449,0.6740550918370638
40.391,39.690999999999995,2.2,-0.40853817500174044,0,-18.418760070249984,4.963684252819449,0.6740550918370638
40.4,39.699999999999996,2.2,-0.40853817500174044,0,-18.418760070249984,4.963684252819449,0.6740550918370638
40.408,39.708,2.2,-0.40853817500174044,0,-18.414603740036537,5.007506930018841,0.7180744298348727
40.417,39.717,2.2,-0.40853817500174044,0,-18.414603740036537,5.007506930018841,0.7180744298348727
40.421,39.721,2.2,-0.40853817500174044,0,-18.41008928017218,5.051296210906001,0.7620958049665231
40.429,39.729,2.2,-0.40853817500174044,0,-18.41008928017218,5.051296210906001,0.7620958049665231
40.44,39.739999999999995,2.2,-0.5868092000484466,0,-18.405216960627904,5.095049179264303,0.8061192275720424
40.449,39.748999999999995,2.2,-0.5868092000484466,0,-18.405216960627904,5.095049179264303,0.8061192275720424
40.457,39.757,2.2,-0.5868092000484466,0,-18.405216960627904,5.095049179264303,0.8061192275720424
40.464,39.763999999999996,2.2,-0.5868092000484466,0,-18.39998707449836,5.13876292362156,0.8501447105865378
40.473,39.772999999999996,2.2,-0.5868092000484466,0,-18.39998707449836,5.13876292362156,0.8501447105865378
40.481,39.781,2.2,-0.5868092000484466,0,-18.394330767752752,5.182425732248737,0.8941723685212248
40.49,39.79,2.2,-0.5868092000484466,0,-18.394330767752752,5.182425732248737,0.8941723685212248
40.499,39.799,2.2,-0.5868092000484466,0,-18.394330767752752,5.182425732248737,0.8941723685212248
40.508,39.808,2.2,-0.5868092000484466,0,-18.388161384965795,5.226020874670448,0.9382018782475586
40.512,39.812,2.2,-0.5868092000484466,0,-18.388161384965795,5.226020874670448,0.9382018782475586
40.518,39.818,2.2,-0.5868092000484466,0,-18.388161384965795,5.226020874670448,0.9382018782475586
40.518,39.818,2.2,-0.5868092000484466,0,-18.388161384965795,5.226020874670448,0.9382018782475586
40.534,39.833999999999996,2.2,-0.7650802250951528,0,-18.381480128959126,5.269539072172572,0.9822299680955238
40.543,39.842999999999996,2.2,-0.7650802250951528,0,-18.37428823636759,5.312977572505715,1.026259806049355
40.55,39.849999999999994,2.2,-0.7650802250951528,0,-18.37428823636759,5.312977572505715,1.026259806049355
40.561,39.861,2.2,-0.7650802250951528,0,-18.36658569444104,5.35633133875449,1.070292500721425
40.565,39.864999999999995,2.2,-0.7650802250951528,0,-18.36658569444104,5.35633133875449,1.070292500721425
40.572,39.872,2.2,-0.7650802250951528,0,-18.36658569444104,5.35633133875449,1.070292500721425
40.582,39.882,2.2,-0.7650802250951528,0,-18.358319159798945,5.399583797097289,1.1143278359385491
40.585,39.885,2.2,-0.7650802250951528,0,-18.358319159798945,5.399583797097289,1.1143278359385491
40.594,39.894,2.2,-0.7650802250951528,0,-18.358319159798945,5.399583797097289,1.1143278359385491
40.604,39.903999999999996,2.2,-0.7650802250951528,0,-18.34939112558434,5.4427072335272095,1.1583657805370715
40.608,39.907999999999994,2.2,-0.7650802250951528,0,-18.34939112558434,5.4427072335272095,1.1583657805370715
40.614,39.913999999999994,2.2,-0.7650802250951528,0,-18.34939112558434,5.4427072335272095,1.1583657805370715
40.619,39.919,2.2,-0.7650802250951528,0,-18.34939112558434,5.4427072335272095,1.1583657805370715
40.624,39.924,2.2,-0.7650802250951528,0,-18.339803311371593,5.48569143520661,1.2024063047777473
40.632,39.931999999999995,2.2,-0.8245039001107216,0,-18.339803311371593,5.48569143520661,1.2024063047777473
40.642,39.942,2.2,-0.8245039001107216,0,-18.32955964451235,5.528519553778529,1.2464424314368152
40.651,39.951,2.2,-0.8245039001107216,0,-18.32955964451235,5.528519553778529,1.2464424314368152
40.657,39.956999999999994,2.2,-0.8245039001107216,0,-18.32955964451235,5.528519553778529,1.2464424314368152
40.666,39.965999999999994,2.2,-0.8245039001107216,0,-18.31867097128114,5.571148981787249,1.2904405147710551
40.675,39.974999999999994,2.2,-0.8245039001107216,0,-18.31867097128114,5.571148981787249,1.2904405147710551
40.679,39.979,2.2,-0.8245039001107216,0,-18.307115893642703,5.6136028425596,1.3344388114847747
40.688,39.988,2.2,-0.8245039001107216,0,-18.307115893642703,5.6136028425596,1.3344388114847747
40.695,39.995,2.2,-0.8245039001107216,0,-18.307115893642703,5.6136028425596,1.3344388114847747
40.705,40.004999999999995,2.2,-0.8245039001107216,0,-18.294863375027713,5.655860912350741,1.3784373191285986
40.713,40.013,2.2,-0.8245039001107216,0,-18.294863375027713,5.655860912350741,1.3784373191285986
40.722,40.022,2.2,-0.8245039001107216,0,-18.28191552183959,5.697911328492708,1.4224360054714178
40.725,40.025,2.2,-0.8245039001107216,0,-18.28191552183959,5.697911328492708,1.4224360054714178
40.725,40.025,2.2,-0.8245039001107216,0,-18.28191552183959,5.697911328492708,1.4224360054714178
40.737,40.037,2.2,-0.8245039001107216,0,-18.28191552183959,5.697911328492708,1.4224360054714178
40.743,40.043,2.2,-0.8245039001107216,0,-18.26827588627052,5.739742627818581,1.46643483797579
40.752,40.052,2.2,-0.8245039001107216,0,-18.26827588627052,5.739742627818581,1.46643483797579
40.759,40.059,2.2,-0.8245039001107216,0,-18.26827588627052,5.739742627818581,1.46643483797579
40.766,40.065999999999995,2.2,-0.8245039001107216,0,-18.25394820328136,5.781343412445789,1.5104337900250968
40.776,40.076,2.2,-0.8245039001107216,0,-18.25394820328136,5.781343412445789,1.5104337900250968
40.786,40.086,2.2,-0.8245039001107216,0,-18.238936390481115,5.822702351764105,1.5544328398453577
40.792,40.092,2.2,-0.8245039001107216,0,-18.238936390481115,5.822702351764105,1.5544328398453577
40.802,40.102,2.2,-0.8245039001107216,0,-18.223244547808836,5.863808184619938,1.598431969623379
40.812,40.111999999999995,2.2,-0.8245039001107216,0,-18.223244547808836,5.863808184619938,1.598431969623379
40.819,40.119,2.2,-0.8245039001107216,0,-18.223244547808836,5.863808184619938,1.598431969623379
40.825,40.125,2.2,-0.8245039001107216,0,-18.206876957041818,5.904649721655202,1.6424311647855576
40.825,40.125,2.2,-0.8245039001107216,0,-18.206876957041818,5.904649721655202,1.6424311647855576
40.843,40.143,2.2,-0.8245039001107216,0,-18.189838081150807,5.945215847766896,1.6864304134079955
40.852,40.151999999999994,2.2,-0.8245039001107216,0,-18.189838081150807,5.945215847766896,1.6864304134079955
40.858,40.157999999999994,2.2,-0.8245039001107216,0,-18.189838081150807,5.945215847766896,1.6864304134079955
40.866,40.166,2.2,-0.8245039001107216,0,-18.17213256351916,5.9854955246597,1.730429705734046
40.875,40.175,2.2,-0.8245039001107216,0,-18.17213256351916,5.9854955246597,1.730429705734046
40.882,40.181999999999995,2.2,-0.8245039001107216,0,-18.153765227040463,6.025477793469164,1.7744290337797548
40.89,40.19,2.2,-0.8245039001107216,0,-18.153765227040463,6.025477793469164,1.7744290337797548
40.9,40.199999999999996,2.2,-0.8245039001107216,0,-18.13474107310683,6.065151777437079,1.8184283910111616
40.908,40.208,2.2,-0.8245039001107216,0,-18.13474107310683,6.065151777437079,1.8184283910111616
40.916,40.215999999999994,2.2,-0.8245039001107216,0,-18.13474107310683,6.065151777437079,1.8184283910111616
40.924,40.224,2.2,-0.8245039001107216,0,-18.115065280498243,6.10450668462408,1.862427772080372
40.925,40.224999999999994,2.2,-0.8245039001107216,0,-18.115065280498243,6.10450668462408,1.862427772080372
40.925,40.224999999999994,2.2,-0.8245039001107216,0,-18.115065280498243,6.10450668462408,1.862427772080372
40.941,40.241,2.2,-0.8245039001107216,0,-18.09474320418149,6.143531810647181,1.9064271726097293
40.951,40.251,2.2,-0.8245039001107216,0,-18.09474320418149,6.143531810647181,1.9064271726097293
40.954,40.254,2.2,-0.8245039001107216,0,-18.09474320418149,6.143531810647181,1.9064271726097293
40.963,40.263,2.2,-0.8245039001107216,0,-18.07378037402618,6.182216541432197,1.9504265890152854
40.972,40.272,2.2,-0.8245039001107216,0,-18.07378037402618,6.182216541432197,1.9504265890152854
40.979,40.278999999999996,2.2,-0.8245039001107216,0,-18.07378037402618,6.182216541432197,1.9504265890152854
40.987,40.287,2.2,-0.8245039001107216,0,-18.05218249344397,6.220550355972782,1.994426018362443
40.996,40.296,2.2,-0.8245039001107216,0,-18.05218249344397,6.220550355972782,1.994426018362443
41.005,40.305,2.2,-0.8245039001107216,0,-18.02995543795627,6.258522829089234,2.038425458247887
41.012,40.312,2.2,-0.8245039001107216,0,-18.02995543795627,6.258522829089234,2.038425458247887
41.017,40.317,2.2,-0.8245039001107216,0,-18.02995543795627,6.258522829089234,2.038425458247887
41.024,40.324,2.2,-0.8245039001107216,0,-18.007105253695006,6.2961236341814795,2.082424906703053
41.035,40.334999999999994,2.2,-0.8096479813568294,0,-18.007105253695006,6.2961236341814795,2.082424906703053
41.045,40.345,2.2,-0.8096479813568294,0,-17.983638183341515,6.333342563604911,2.1264243623633456
41.052,40.352,2.2,-0.8096479813568294,0,-17.983638183341515,6.333342563604911,2.1264243623633456
41.06,40.36,2.2,-0.8096479813568294,0,-17.95956683657792,6.370173588455214,2.1704238410709036
41.067,40.367,2.2,-0.8096479813568294,0,-17.95956683657792,6.370173588455214,2.1704238410709036
41.073,40.373,2.2,-0.8096479813568294,0,-17.95956683657792,6.370173588455214,2.1704238410709036
41.083,40.382999999999996,2.2,-0.8096479813568294,0,-17.93490226308348,6.406610017242994,2.214423324345934
41.087,40.387,2.2,-0.8096479813568294,0,-17.93490226308348,6.406610017242994,2.214423324345934
41.099,40.398999999999994,2.2,-0.8096479813568294,0,-17.93490226308348,6.406610017242994,2.214423324345934
41.107,40.407,2.2,-0.8096479813568294,0,-17.909650931090543,6.442642295617017,2.258422811300223
41.112,40.412,2.2,-0.8096479813568294,0,-17.909650931090543,6.442642295617017,2.258422811300223
41.113,40.413,2.2,-0.8096479813568294,0,-17.909650931090543,6.442642295617017,2.258422811300223
41.114,40.413999999999994,2.2,-0.8096479813568294,0,-17.909650931090543,6.442642295617017,2.258422811300223
41.128,40.428,2.2,-1.01763084391132,0,-17.883819462500025,6.478260975300498,2.3024223012056444
41.137,40.437,2.2,-1.01763084391132,0,-17.883819462500025,6.478260975300498,2.3024223012056444
41.148,40.448,2.2,-1.01763084391132,0,-17.85741463117699,6.5134567165472115,2.346421793465255
41.158,40.458,2.2,-1.01763084391132,0,-17.85741463117699,6.5134567165472115,2.346421793465255
41.165,40.464999999999996,2.2,-1.01763084391132,0,-17.8303803934152,6.548171350113113,2.390421291132567
41.172,40.471999999999994,2.2,-1.01763084391132,0,-17.8303803934152,6.548171350113113,2.390421291132567
41.178,40.477999999999994,2.2,-1.01763084391132,0,-17.8303803934152,6.548171350113113,2.390421291132567
41.187,40.486999999999995,2.2,-1.01763084391132,0,-17.80264334291448,6.582326689351598,2.434420508954883
41.196,40.495999999999995,2.2,-1.01763084391132,0,-17.80264334291448,6.582326689351598,2.434420508954883
41.205,40.504999999999995,2.2,-1.01763084391132,0,-17.774216933482286,6.615910472668952,2.478419727756058
41.217,40.516999999999996,2.2,-1.01763084391132,0,-17.774216933482286,6.615910472668952,2.478419727756058
41.221,40.520999999999994,2.2,-1.01763084391132,0,-17.745112940053488,6.648908789036826,2.5224189472561553
41.223,40.522999999999996,2.2,-1.01763084391132,0,-17.745112940053488,6.648908789036826,2.5224189472561553
41.241,40.541,2.2,-1.0027749251574278,0,-17.715343418169788,6.681307969965652,2.566418167227002
