row_type,timestamp_s,elapsed_s,v_real,w_real,steering_angle_rad,brake,x,y,distance_m,heading_error_rad,kappa,path_index,path_x,path_y
planned_path,,,,,,,,,,,,0,-0.005329999931293905,-0.006986179470462872
planned_path,,,,,,,,,,,,1,0.044670000813764155,-0.006986179470462872
planned_path,,,,,,,,,,,,2,0.09467000155882221,-0.006986179470462872
planned_path,,,,,,,,,,,,3,0.14467000230388027,-0.006986179470462872
planned_path,,,,,,,,,,,,4,0.19467000304893833,-0.006986179470462872
planned_path,,,,,,,,,,,,5,0.2446700037939964,-0.006986179470462872
planned_path,,,,,,,,,,,,6,0.29467000453905445,-0.006986179470462872
planned_path,,,,,,,,,,,,7,0.3446700052841125,-0.006986179470462872
planned_path,,,,,,,,,,,,8,0.3946700060291706,-0.006986179470462872
planned_path,,,,,,,,,,,,9,0.44467000677422863,-0.006986179470462872
planned_path,,,,,,,,,,,,10,0.4946700075192867,-0.006986179470462872
planned_path,,,,,,,,,,,,11,0.5446700082643448,-0.006986179470462872
planned_path,,,,,,,,,,,,12,0.5946700090094028,-0.006986179470462872
planned_path,,,,,,,,,,,,13,0.6446700097544609,-0.006986179470462872
planned_path,,,,,,,,,,,,14,0.6946700104995189,-0.006986179470462872
planned_path,,,,,,,,,,,,15,0.744670011244577,0.04301382127459519
planned_path,,,,,,,,,,,,16,0.794670011989635,0.09301382201965325
planned_path,,,,,,,,,,,,17,0.8446700127346931,0.09301382201965325
planned_path,,,,,,,,,,,,18,0.8946700134797512,0.09301382201965325
planned_path,,,,,,,,,,,,19,0.9446700142248092,0.09301382201965325
planned_path,,,,,,,,,,,,20,0.9946700149698673,0.09301382201965325
planned_path,,,,,,,,,,,,21,1.0446700157149253,0.09301382201965325
planned_path,,,,,,,,,,,,22,1.0946700164599834,0.09301382201965325
planned_path,,,,,,,,,,,,23,1.1446700172050415,0.09301382201965325
planned_path,,,,,,,,,,,,24,1.1946700179500995,0.09301382201965325
planned_path,,,,,,,,,,,,25,1.2446700186951576,0.09301382201965325
planned_path,,,,,,,,,,,,26,1.2946700194402156,0.09301382201965325
planned_path,,,,,,,,,,,,27,1.3446700201852737,0.09301382201965325
planned_path,,,,,,,,,,,,28,1.3946700209303318,0.09301382201965325
planned_path,,,,,,,,,,,,29,1.4446700216753898,0.09301382201965325
planned_path,,,,,,,,,,,,30,1.4946700224204479,0.09301382201965325
planned_path,,,,,,,,,,,,31,1.544670023165506,0.09301382201965325
planned_path,,,,,,,,,,,,32,1.594670023910564,0.1430138227647113
planned_path,,,,,,,,,,,,33,1.644670024655622,0.1430138227647113
planned_path,,,,,,,,,,,,34,1.6946700254006801,0.1430138227647113
planned_path,,,,,,,,,,,,35,1.7446700261457382,0.1430138227647113
planned_path,,,,,,,,,,,,36,1.7946700268907962,0.1430138227647113
planned_path,,,,,,,,,,,,37,1.8446700276358543,0.1430138227647113
planned_path,,,,,,,,,,,,38,1.8946700283809124,0.1430138227647113
planned_path,,,,,,,,,,,,39,1.9446700291259704,0.1430138227647113
planned_path,,,,,,,,,,,,40,1.9946700298710285,0.1430138227647113
planned_path,,,,,,,,,,,,41,2.0446700306160865,0.1430138227647113
planned_path,,,,,,,,,,,,42,2.0946700313611446,0.1430138227647113
planned_path,,,,,,,,,,,,43,2.1446700321062027,0.1430138227647113
planned_path,,,,,,,,,,,,44,2.1946700328512607,0.1430138227647113
planned_path,,,,,,,,,,,,45,2.244670033596319,0.1430138227647113
planned_path,,,,,,,,,,,,46,2.294670034341377,0.1430138227647113
planned_path,,,,,,,,,,,,47,2.344670035086435,0.1430138227647113
planned_path,,,,,,,,,,,,48,2.394670035831493,0.1430138227647113
planned_path,,,,,,,,,,,,49,2.444670036576551,0.1430138227647113
planned_path,,,,,,,,,,,,50,2.494670037321609,0.1430138227647113
planned_path,,,,,,,,,,,,51,2.544670038066667,0.1430138227647113
planned_path,,,,,,,,,,,,52,2.594670038811725,0.1430138227647113
planned_path,,,,,,,,,,,,53,2.6446700395567833,0.1430138227647113
planned_path,,,,,,,,,,,,54,2.6946700403018413,0.1430138227647113
planned_path,,,,,,,,,,,,55,2.7446700410468994,0.1430138227647113
planned_path,,,,,,,,,,,,56,2.7946700417919574,0.1430138227647113
planned_path,,,,,,,,,,,,57,2.8446700425370155,0.1430138227647113
planned_path,,,,,,,,,,,,58,2.8946700432820736,0.1430138227647113
planned_path,,,,,,,,,,,,59,2.9446700440271316,0.1430138227647113
planned_path,,,,,,,,,,,,60,2.9946700447721897,0.1430138227647113
planned_path,,,,,,,,,,,,61,3.0446700455172477,0.1430138227647113
planned_path,,,,,,,,,,,,62,3.094670046262306,0.1430138227647113
planned_path,,,,,,,,,,,,63,3.144670047007364,0.1430138227647113
planned_path,,,,,,,,,,,,64,3.194670047752422,0.1430138227647113
planned_path,,,,,,,,,,,,65,3.24467004849748,0.1430138227647113
planned_path,,,,,,,,,,,,66,3.294670049242538,0.1430138227647113
planned_path,,,,,,,,,,,,67,3.344670049987596,0.1430138227647113
planned_path,,,,,,,,,,,,68,3.394670050732654,0.1430138227647113
planned_path,,,,,,,,,,,,69,3.444670051477712,0.1430138227647113
planned_path,,,,,,,,,,,,70,3.4946700522227703,0.1430138227647113
planned_path,,,,,,,,,,,,71,3.5446700529678283,0.1430138227647113
planned_path,,,,,,,,,,,,72,3.5946700537128864,0.1430138227647113
planned_path,,,,,,,,,,,,73,3.6446700544579445,0.1430138227647113
planned_path,,,,,,,,,,,,74,3.6946700552030025,0.1430138227647113
planned_path,,,,,,,,,,,,75,3.7446700559480606,0.1430138227647113
planned_path,,,,,,,,,,,,76,3.7946700566931186,0.1430138227647113
planned_path,,,,,,,,,,,,77,3.8446700574381767,0.1430138227647113
planned_path,,,,,,,,,,,,78,3.8946700581832348,0.1430138227647113
planned_path,,,,,,,,,,,,79,3.944670058928293,0.1430138227647113
planned_path,,,,,,,,,,,,80,3.994670059673351,0.1430138227647113
planned_path,,,,,,,,,,,,81,4.044670060418409,0.1430138227647113
planned_path,,,,,,,,,,,,82,4.094670061163467,0.1430138227647113
planned_path,,,,,,,,,,,,83,4.144670061908525,0.1430138227647113
planned_path,,,,,,,,,,,,84,4.194670062653583,0.1430138227647113
planned_path,,,,,,,,,,,,85,4.244670063398641,0.1430138227647113
planned_path,,,,,,,,,,,,86,4.294670064143699,0.1430138227647113
planned_path,,,,,,,,,,,,87,4.344670064888757,0.1430138227647113
planned_path,,,,,,,,,,,,88,4.394670065633815,0.1430138227647113
planned_path,,,,,,,,,,,,89,4.444670066378873,0.1430138227647113
planned_path,,,,,,,,,,,,90,4.4946700671239315,0.1430138227647113
planned_path,,,,,,,,,,,,91,4.5446700678689895,0.1430138227647113
planned_path,,,,,,,,,,,,92,4.594670068614048,0.1430138227647113
planned_path,,,,,,,,,,,,93,4.644670069359106,0.1430138227647113
planned_path,,,,,,,,,,,,94,4.694670070104164,0.1430138227647113
planned_path,,,,,,,,,,,,95,4.744670070849222,0.1430138227647113
planned_path,,,,,,,,,,,,96,4.79467007159428,0.1430138227647113
planned_path,,,,,,,,,,,,97,4.844670072339338,0.1430138227647113
planned_path,,,,,,,,,,,,98,4.894670073084396,0.1430138227647113
planned_path,,,,,,,,,,,,99,4.944670073829454,0.1430138227647113
planned_path,,,,,,,,,,,,100,4.994670074574512,0.1430138227647113
planned_path,,,,,,,,,,,,101,5.04467007531957,0.1430138227647113
planned_path,,,,,,,,,,,,102,5.094670076064628,0.1430138227647113
planned_path,,,,,,,,,,,,103,5.144670076809686,0.1430138227647113
planned_path,,,,,,,,,,,,104,5.194670077554744,0.1430138227647113
planned_path,,,,,,,,,,,,105,5.244670078299802,0.1430138227647113
planned_path,,,,,,,,,,,,106,5.29467007904486,0.1430138227647113
planned_path,,,,,,,,,,,,107,5.3446700797899185,0.1430138227647113
planned_path,,,,,,,,,,,,108,5.3946700805349765,0.1430138227647113
planned_path,,,,,,,,,,,,109,5.444670081280035,0.1430138227647113
planned_path,,,,,,,,,,,,110,5.494670082025093,0.1430138227647113
planned_path,,,,,,,,,,,,111,5.544670082770151,0.1430138227647113
planned_path,,,,,,,,,,,,112,5.594670083515209,0.1430138227647113
planned_path,,,,,,,,,,,,113,5.644670084260267,0.1430138227647113
planned_path,,,,,,,,,,,,114,5.694670085005325,0.1430138227647113
planned_path,,,,,,,,,,,,115,5.744670085750383,0.1430138227647113
planned_path,,,,,,,,,,,,116,5.794670086495441,0.1430138227647113
planned_path,,,,,,,,,,,,117,5.844670087240499,0.1430138227647113
planned_path,,,,,,,,,,,,118,5.894670087985557,0.1430138227647113
planned_path,,,,,,,,,,,,119,5.944670088730615,0.1430138227647113
planned_path,,,,,,,,,,,,120,5.994670089475673,0.1430138227647113
planned_path,,,,,,,,,,,,121,6.044670090220731,0.1430138227647113
planned_path,,,,,,,,,,,,122,6.094670090965789,0.1430138227647113
planned_path,,,,,,,,,,,,123,6.144670091710847,0.1430138227647113
planned_path,,,,,,,,,,,,124,6.1946700924559055,0.1430138227647113
planned_path,,,,,,,,,,,,125,6.244670093200964,0.1430138227647113
planned_path,,,,,,,,,,,,126,6.294670093946022,0.1430138227647113
planned_path,,,,,,,,,,,,127,6.34467009469108,0.1430138227647113
planned_path,,,,,,,,,,,,128,6.394670095436138,0.1430138227647113
planned_path,,,,,,,,,,,,129,6.444670096181196,0.1430138227647113
planned_path,,,,,,,,,,,,130,6.494670096926254,0.1430138227647113
planned_path,,,,,,,,,,,,131,6.544670097671312,0.1430138227647113
planned_path,,,,,,,,,,,,132,6.59467009841637,0.1430138227647113
planned_path,,,,,,,,,,,,133,6.644670099161428,0.1430138227647113
planned_path,,,,,,,,,,,,134,6.694670099906486,0.1430138227647113
planned_path,,,,,,,,,,,,135,6.744670100651544,0.1430138227647113
planned_path,,,,,,,,,,,,136,6.794670101396602,0.1430138227647113
planned_path,,,,,,,,,,,,137,6.84467010214166,0.1430138227647113
planned_path,,,,,,,,,,,,138,6.894670102886718,0.1430138227647113
planned_path,,,,,,,,,,,,139,6.944670103631776,0.1430138227647113
planned_path,,,,,,,,,,,,140,6.9946701043768345,0.1430138227647113
planned_path,,,,,,,,,,,,141,7.0446701051218925,0.1430138227647113
planned_path,,,,,,,,,,,,142,7.094670105866951,0.1430138227647113
planned_path,,,,,,,,,,,,143,7.144670106612009,0.1430138227647113
planned_path,,,,,,,,,,,,144,7.194670107357067,0.1430138227647113
planned_path,,,,,,,,,,,,145,7.244670108102125,0.1430138227647113
planned_path,,,,,,,,,,,,146,7.294670108847183,0.1430138227647113
planned_path,,,,,,,,,,,,147,7.344670109592241,0.1430138227647113
planned_path,,,,,,,,,,,,148,7.394670110337299,0.1430138227647113
planned_path,,,,,,,,,,,,149,7.444670111082357,0.1430138227647113
planned_path,,,,,,,,,,,,150,7.494670111827415,0.1430138227647113
planned_path,,,,,,,,,,,,151,7.544670112572473,0.1430138227647113
planned_path,,,,,,,,,,,,152,7.594670113317531,0.1430138227647113
planned_path,,,,,,,,,,,,153,7.644670114062589,0.1430138227647113
planned_path,,,,,,,,,,,,154,7.694670114807647,0.1430138227647113
planned_path,,,,,,,,,,,,155,7.744670115552705,0.1430138227647113
planned_path,,,,,,,,,,,,156,7.794670116297763,0.1430138227647113
planned_path,,,,,,,,,,,,157,7.8446701170428215,0.1430138227647113
planned_path,,,,,,,,,,,,158,7.8946701177878795,0.1430138227647113
planned_path,,,,,,,,,,,,159,7.944670118532938,0.1430138227647113
planned_path,,,,,,,,,,,,160,7.994670119277996,0.1430138227647113
planned_path,,,,,,,,,,,,161,8.044670120023053,0.1430138227647113
planned_path,,,,,,,,,,,,162,8.09467012076811,0.1430138227647113
planned_path,,,,,,,,,,,,163,8.144670121513169,0.1430138227647113
planned_path,,,,,,,,,,,,164,8.194670122258227,0.1430138227647113
planned_path,,,,,,,,,,,,165,8.244670123003285,0.1430138227647113
planned_path,,,,,,,,,,,,166,8.294670123748343,0.1430138227647113
planned_path,,,,,,,,,,,,167,8.344670124493401,0.1430138227647113
planned_path,,,,,,,,,,,,168,8.39467012523846,0.1430138227647113
planned_path,,,,,,,,,,,,169,8.444670125983517,0.1430138227647113
planned_path,,,,,,,,,,,,170,8.494670126728575,0.1430138227647113
planned_path,,,,,,,,,,,,171,8.544670127473633,0.1430138227647113
planned_path,,,,,,,,,,,,172,8.594670128218691,0.1430138227647113
planned_path,,,,,,,,,,,,173,8.64467012896375,0.1430138227647113
planned_path,,,,,,,,,,,,174,8.694670129708808,0.1430138227647113
planned_path,,,,,,,,,,,,175,8.744670130453866,0.1430138227647113
planned_path,,,,,,,,,,,,176,8.794670131198924,0.1430138227647113
planned_path,,,,,,,,,,,,177,8.844670131943982,0.1430138227647113
planned_path,,,,,,,,,,,,178,8.89467013268904,0.1430138227647113
planned_path,,,,,,,,,,,,179,8.944670133434098,0.1430138227647113
planned_path,,,,,,,,,,,,180,8.994670134179156,0.1430138227647113
planned_path,,,,,,,,,,,,181,9.044670134924214,0.1430138227647113
planned_path,,,,,,,,,,,,182,9.094670135669272,0.1430138227647113
planned_path,,,,,,,,,,,,183,9.14467013641433,0.1430138227647113
planned_path,,,,,,,,,,,,184,9.194670137159388,0.1430138227647113
planned_path,,,,,,,,,,,,185,9.244670137904446,0.1430138227647113
planned_path,,,,,,,,,,,,186,9.294670138649504,0.1430138227647113
planned_path,,,,,,,,,,,,187,9.344670139394562,0.1430138227647113
planned_path,,,,,,,,,,,,188,9.39467014013962,0.1430138227647113
planned_path,,,,,,,,,,,,189,9.444670140884678,0.1430138227647113
planned_path,,,,,,,,,,,,190,9.494670141629737,0.1430138227647113
planned_path,,,,,,,,,,,,191,9.544670142374795,0.1430138227647113
planned_path,,,,,,,,,,,,192,9.594670143119853,0.1430138227647113
planned_path,,,,,,,,,,,,193,9.64467014386491,0.1430138227647113
planned_path,,,,,,,,,,,,194,9.694670144609969,0.1430138227647113
planned_path,,,,,,,,,,,,195,9.744670145355027,0.1430138227647113
planned_path,,,,,,,,,,,,196,9.794670146100085,0.19301382350976937
planned_path,,,,,,,,,,,,197,9.844670146845143,0.19301382350976937
planned_path,,,,,,,,,,,,198,9.894670147590201,0.19301382350976937
planned_path,,,,,,,,,,,,199,9.944670148335259,0.19301382350976937
planned_path,,,,,,,,,,,,200,9.994670149080317,0.19301382350976937
planned_path,,,,,,,,,,,,201,10.044670149825375,0.19301382350976937
planned_path,,,,,,,,,,,,202,10.094670150570433,0.19301382350976937
planned_path,,,,,,,,,,,,203,10.144670151315491,0.19301382350976937
planned_path,,,,,,,,,,,,204,10.19467015206055,0.19301382350976937
planned_path,,,,,,,,,,,,205,10.244670152805607,0.19301382350976937
planned_path,,,,,,,,,,,,206,10.294670153550666,0.19301382350976937
planned_path,,,,,,,,,,,,207,10.344670154295724,0.19301382350976937
planned_path,,,,,,,,,,,,208,10.394670155040782,0.19301382350976937
planned_path,,,,,,,,,,,,209,10.44467015578584,0.19301382350976937
planned_path,,,,,,,,,,,,210,10.494670156530898,0.19301382350976937
planned_path,,,,,,,,,,,,211,10.544670157275956,0.19301382350976937
planned_path,,,,,,,,,,,,212,10.594670158021014,0.19301382350976937
planned_path,,,,,,,,,,,,213,10.644670158766072,0.19301382350976937
planned_path,,,,,,,,,,,,214,10.69467015951113,0.19301382350976937
planned_path,,,,,,,,,,,,215,10.744670160256188,0.19301382350976937
planned_path,,,,,,,,,,,,216,10.794670161001246,0.19301382350976937
planned_path,,,,,,,,,,,,217,10.844670161746304,0.19301382350976937
planned_path,,,,,,,,,,,,218,10.894670162491362,0.19301382350976937
planned_path,,,,,,,,,,,,219,10.94467016323642,0.19301382350976937
planned_path,,,,,,,,,,,,220,10.994670163981478,0.19301382350976937
planned_path,,,,,,,,,,,,221,11.044670164726536,0.19301382350976937
planned_path,,,,,,,,,,,,222,11.094670165471594,0.19301382350976937
planned_path,,,,,,,,,,,,223,11.144670166216653,0.19301382350976937
planned_path,,,,,,,,,,,,224,11.19467016696171,0.19301382350976937
planned_path,,,,,,,,,,,,225,11.244670167706769,0.19301382350976937
planned_path,,,,,,,,,,,,226,11.294670168451827,0.19301382350976937
planned_path,,,,,,,,,,,,227,11.344670169196885,0.19301382350976937
planned_path,,,,,,,,,,,,228,11.394670169941943,0.19301382350976937
planned_path,,,,,,,,,,,,229,11.444670170687,0.19301382350976937
planned_path,,,,,,,,,,,,230,11.494670171432059,0.19301382350976937
planned_path,,,,,,,,,,,,231,11.544670172177117,0.19301382350976937
planned_path,,,,,,,,,,,,232,11.594670172922175,0.19301382350976937
planned_path,,,,,,,,,,,,233,11.644670173667233,0.19301382350976937
planned_path,,,,,,,,,,,,234,11.694670174412291,0.19301382350976937
planned_path,,,,,,,,,,,,235,11.74467017515735,0.19301382350976937
