timestamp_s,elapsed_s,v_real,w_real,brake,distance_m
47.834,28.477000000000004,2.4800000000000004,-1.1700000000000002,0,33.332385226522355
47.949,28.592,2.4800000000000004,-1.1700000000000002,0,33.585328547690374
48.05,28.692999999999998,2.4800000000000004,-1.1700000000000002,0,33.838271868858506
48.136,28.779000000000003,2.4800000000000004,-1.1700000000000002,0,34.09121519002664
48.253,28.896,2.4800000000000004,-1.1700000000000002,0,34.34415851119476
48.339,28.982,1.908628671162927,-1.0471975511965976,0,34.51278739197351
48.44,29.083,1.909558441876154,-0.7162574044702653,0,34.72688172664109
48.551,29.194000000000003,1.9212701365035634,-0.5966020755760322,0,34.98654182172784
48.64,29.283,1.9389958609239328,-0.4823284862024432,0,35.11678726907774
48.74,29.383000000000003,1.9668202284762701,-0.3618906552387142,0,35.31395957477099
48.831,29.474000000000004,2.003126867845339,-0.27845043821758386,0,35.51362762704924
48.945,29.588,2.0534895854102193,-0.21215980230284742,0,35.716711211169994
49.043,29.686,2.083013842453355,-0.22391768731174322,0,35.92445425926195
49.155,29.798000000000002,2.139101856004251,0.0623813865477168,0,36.135917352872006
49.232,29.875,2.1806334562576613,0.10956603639294457,0,36.35219855128362
49.341,29.984,2.246130630389269,0.3156231154868369,0,36.57321098990076
49.458,30.101,2.4800000000000004,-1.1700000000000002,0,36.80008863439437
49.541,30.183999999999997,2.4800000000000004,-1.1700000000000002,0,37.045085590109984
49.641,30.284,2.4800000000000004,-1.1700000000000002,0,37.298028911278124
49.742,30.384999999999998,2.4800000000000004,-1.1700000000000002,0,37.55097223244625
49.843,30.486000000000004,2.4800000000000004,-1.1700000000000002,0,37.803915553614374
49.934,30.576999999999998,2.4800000000000004,-1.1700000000000002,0,37.97254443439312
50.042,30.685000000000002,2.4800000000000004,-1.1700000000000002,0,38.30980219595053
50.139,30.782000000000004,2.4800000000000004,-1.1700000000000002,0,38.47843107672929
50.226,30.869,2.738672332173782,-1.0471975511965976,0,38.73137439789742
50.331,30.974000000000004,2.616671338540771,-1.0471975511965976,0,39.001908720119864
50.433,31.076,2.5594639101438683,-0.751946668788215,0,39.272942913538046
50.555,31.198,2.519341039870583,-0.608296287552061,0,39.53594384560132
50.654,31.297000000000004,2.5051900537466834,-0.33470127064260985,0,39.87993145446074
50.738,31.381,2.5019080681650814,-0.16584145871636183,0,40.05076352528573
50.841,31.484,2.495103436399582,-0.09541964652032286,0,40.306069050612585
50.935,31.578000000000003,2.4927207235610105,0.01693192554353523,0,40.56080077135168
51.032,31.674999999999997,2.4901893654662195,0.10730279150729832,0,40.815139257690504
51.156,31.799,2.4846898651149467,0.15954264966894716,0,41.06922454390722
51.235,31.878,2.4771144039626174,0.20145903685050476,0,41.32284963890224
51.34,31.983000000000004,2.4617212032589713,0.23364342047755404,0,41.575772440769185
51.441,32.084,2.443007996559374,0.26967516205234676,0,41.827390767377466
51.541,32.184,2.417987127789503,0.27042440468111084,0,42.07721302990824
51.639,32.282000000000004,2.386889348955896,0.25030073532415287,0,42.324697556208015
51.751,32.394,2.3474317019411686,0.25136038654694726,0,42.56921681475977
51.842,32.485,2.313585501997063,0.26594238376878687,0,42.730183242606245
51.947,32.59,2.2675460133560335,0.20599312157005034,0,42.96846975150915
52.034,32.677,2.23609330064428,0.3115550407310953,0,43.20132420422525
52.138,32.781,2.235268589355591,0.6695705729246181,0,43.43047424449954
52.242,32.885,2.294553832062855,1.0471975511965976,0,43.65849604292641
52.34,32.983000000000004,2.466168488317037,1.0471975511965976,0,43.89051495280045
52.443,33.086,2.798852660541175,1.0471975511965976,0,44.136216261550004
52.54,33.183,2.2967636554386432,-1.0471975511965976,0,44.41037348917971
